DeviceId,PublisherId,DeviceType,UserAgent,IpAaddress,Ttimestamp,Latitude,Longitude,Accuracy
25A43346-DE28-421E-AEC1-B5A6D4A0C76C,2076,IDFA,iPhone71,73.96.115.13,1482175837,44.61081,-123.09797,0
A8A192AC-8377-4374-9FEF-00141439EE5A,2076,IDFA,iPhone71,174.32.251.15,1483224001,36.13615,-111.22777,0
C78E35FA-8499-43C4-A2FA-9F7E74B97989,2076,IDFA,iPhone71,24.121.158.132,1483049026,35.05433,-114.58602,0
49055343-8238-44CC-8EA0-B24D8D86D91A,2076,IDFA,iPhone71,162.204.122.46,1482222955,33.74911,-117.92221,0
8F263E2C-D6DD-4F9F-9C6E-D1628E5801F9,2076,IDFA,iPhone71,23.118.133.121,1480988274,33.78365,-84.1832,0
0A42891D-BD87-4CC5-804A-32638CCD2E0C,2076,IDFA,iPhone71,8.24.24.64,1482198170,39.74476,-104.99567,0
862E84AA-86C0-4F4D-8D91-ABA9F4C6417B,2076,IDFA,iPhone71,32.210.96.144,1481303046,41.73483,-72.70723,0
6A8E4804-D7E1-4D78-8C7C-ED06A241FD22,2076,IDFA,iPhone71,73.171.155.250,1480596017,29.84316,-81.26775,0
8C92411C-EB70-4157-BBB9-BD28C054609C,2076,IDFA,iPhone71,67.4.54.81,1480580423,43.54727,-96.68827,0
86B944C6-D0DB-42F6-8682-7A6CBCCDF3EB,2076,IDFA,iPhone71,98.214.243.231,1482417382,41.8989,-87.68694,0
E496C91B-565B-4252-B4FA-206F563F7328,2076,IDFA,iPhone71,71.9.71.3,1482204431,33.91972,-117.4261,0
CB94BE7C-99A9-4BFA-AE15-D6EB0ED0357F,2076,IDFA,iPhone71,73.69.92.253,1482533623,42.14026,-72.5684,0
B0A7529E-9752-4197-81EA-647C579C2A91,2076,IDFA,iPhone71,184.183.3.18,1482443404,33.58178,-111.92777,0
F07A4A37-50D4-4A07-AC80-7E7A983C8883,2076,IDFA,iPhone71,68.116.245.251,1482189760,34.8701,-118.15254,0
475D5457-5929-4753-9FFA-0AA8088261D3,2076,IDFA,iPhone71,172.56.31.181,1482370299,34.0333,-118.26972,0
FED43700-7FBB-4026-9721-4ADB288486CC,2076,IDFA,iPhone71,96.41.145.216,1482551061,42.36891,-122.89296,0
EC13A954-B30D-44FC-B646-E08E410D24E1,2076,IDFA,iPhone71,68.33.74.201,1483206824,38.67473,-77.35477,0
93CCA83D-2B1A-43D3-9A87-D47DC344B068,2076,IDFA,iPhone71,68.197.154.72,1480741716,40.82355,-73.91949,0
D796BF23-B0D0-4FA8-A714-B7AA10CE375B,2076,IDFA,iPhone71,74.136.178.208,1482361897,36.7836,-84.13468,0
9A180065-EA1B-4C33-8F85-E29FE2CD484B,2076,IDFA,iPhone71,100.12.69.45,1482941491,40.72864,-73.87694,0
12368600-F4A1-4CA6-A93D-B5F279F4617B,2076,IDFA,iPhone71,68.116.84.152,1482574690,37.39053,-120.71389,0
AD052386-B0F4-4414-8016-E35D08C97F9D,2076,IDFA,iPhone72,104.173.99.162,1482569328,34.07718,-117.67384,0
1E289536-AF26-4957-B803-991BFED0FE8E,2076,IDFA,iPhone72,107.77.196.10,1481389349,39.8853,-104.93903,0
41C3D195-C5FA-48EC-BA9A-9B84C9A1A0CA,2076,IDFA,iPhone72,108.255.121.88,1482095916,33.59912,-80.93601,0
E06BFE8A-E415-40C6-AE20-E269E997FBB5,2076,IDFA,iPhone72,99.103.93.22,1482136242,39.03226,-94.21062,0
BA81D746-E03D-44B3-B49E-7481F089DA1A,2076,IDFA,iPhone72,50.171.39.182,1482253640,29.77369,-95.71149,0
01617A5B-AABA-4C98-A347-BC35B1A5350A,2076,IDFA,iPhone72,73.173.96.98,1482778620,39.19561,-76.81266,0
1B9C0F00-0AD1-487C-B271-C1F28EBBB724,2076,IDFA,iPhone72,66.87.131.234,1482377482,34.51424,-117.43578,0
9034EB7A-A65B-41BD-9236-441E6F84B07E,2076,IDFA,iPhone72,67.163.64.93,1480909034,40.30808,-111.72197,0
7AA570AB-AD69-4D5F-B042-8B4799F0BD30,2076,IDFA,iPhone72,66.69.58.41,1482893547,29.53112,-98.54814,0
F51A25BA-55EC-42F9-831A-57C2C514B84E,2076,IDFA,iPhone72,24.34.78.74,1481370988,42.36998,-71.16181,0
A3EBEB10-5B85-4220-B879-B6D5D3306C85,2076,IDFA,iPhone72,73.112.15.180,1480824015,39.71547,-74.89578,0
9DB221E6-7DAE-48A9-8182-ACBBD45EC3D5,2076,IDFA,iPhone72,50.151.158.19,1481837113,39.99935,-85.94873,0
3031EADE-D809-4924-8247-119ABF78DF65,2076,IDFA,iPhone72,174.201.12.67,1481306277,39.94794,-75.19978,0
6035A731-6F43-4C2B-9972-7687C8BD021E,2076,IDFA,iPhone72,209.140.45.46,1482454309,40.66711,-73.9609,0
CB9616E1-ED23-4230-BBC9-9AD62413BDD5,2076,IDFA,iPhone72,96.231.11.33,1482375079,39.07789,-76.86965,0
99EFC072-DEFD-4271-8232-8181FC97B011,2076,IDFA,iPhone72,160.3.49.43,1483210457,34.65973,-99.34166,0
CEF438EA-C3FE-48C8-86E2-7E5BA5840865,2076,IDFA,iPhone72,73.190.47.52,1481489520,42.28862,-83.29919,0
11266668-D124-46F0-B792-E306508652FD,2076,IDFA,iPhone72,24.62.25.12,1481491241,42.55982,-71.98598,0
733105CB-DDCD-4B8D-80BA-F1581E7DF039,2076,IDFA,iPhone72,75.72.220.68,1481129508,44.91111,-93.25021,0
498AE2EB-31E1-4B1F-A213-6EAF0DB4B774,2076,IDFA,iPhone72,69.107.91.53,1482801250,37.90338,-122.69814,0
A56A153A-7378-4FD9-9A8D-AEFC8210B2D0,2076,IDFA,iPhone72,76.205.53.197,1482194143,41.53437,-87.4837,0
BBF3B268-0A96-4003-828D-8B12DBA69D49,2076,IDFA,iPhone72,23.236.82.67,1481906768,33.6902,-96.18373,0
19305E83-6C9B-4FEF-9AB4-9BC1B1933F34,2076,IDFA,iPhone72,199.212.86.89,1482165043,38.27645,-77.19888,0
3C7EA758-FA69-4085-8D3A-1666D92D554A,2076,IDFA,iPhone72,96.60.152.181,1482370722,35.62931,-88.24024,0
DC0B9D25-ED70-4AB2-855F-F5F01BB90925,2076,IDFA,iPhone72,96.237.110.79,1480562463,42.45755,-70.9615,0
14C3E7E7-6C31-4E41-B36A-232726BC17AB,2076,IDFA,iPhone72,73.9.100.253,1481289676,41.80939,-87.5996,0
E739D325-3DCA-417B-B53D-F6F3C20DFC14,2076,IDFA,iPhone72,98.226.225.100,1481919110,41.74348,-87.6132,0
F1FAE996-5003-42AE-8FB1-4A14A97A99CB,2076,IDFA,iPhone72,24.20.51.36,1480635759,45.38102,-122.72883,0
53D533F7-EB8F-4709-A693-90C442652A10,2076,IDFA,iPhone72,108.11.171.16,1481773938,36.95986,-76.66277,0
F6F121B9-5C92-4BA9-B2ED-4F37E01354AF,2076,IDFA,iPhone72,73.50.234.114,1480629479,41.88278,-88.18955,0
E4D927B5-D34A-4A7F-9AF5-65B2A58F4D91,2076,IDFA,iPhone72,99.196.30.141,1482274451,40.57995,-79.31363,0
D35DF1A6-8353-48DE-A125-5193890417A3,2076,IDFA,iPhone72,72.80.106.150,1482558847,40.90563,-73.83969,0
243AC0BE-33E1-4449-A6B0-6F4276C71316,2076,IDFA,iPhone72,47.201.196.55,1480758883,28.34099,-82.6454,0
5F9FB16E-D050-426E-A056-F03F817F112E,2076,IDFA,iPhone72,162.203.62.120,1483150079,34.09167,-118.28347,0
1EA1DCB7-97FB-430A-9201-71DEEAEE70EB,2076,IDFA,iPhone72,162.121.244.21,1482880712,29.70818,-95.40047,0
340E02E0-3B13-4370-88A5-BA507946DC99,2076,IDFA,iPhone72,50.190.235.60,1481943835,38.73793,-76.90036,0
9CA03ACB-2083-4DD9-B8CE-55B4F7DDD9E1,2076,IDFA,iPhone72,69.118.232.221,1481677468,40.74027,-74.24848,0
363B216B-9D4A-41E3-8F89-F4C322D5AA84,2076,IDFA,iPhone72,209.222.186.20,1481254873,41.50223,-96.12585,0
E272CA57-777A-49E3-B9B0-24B59E68AB61,2076,IDFA,iPhone72,73.93.140.128,1482544149,38.34398,-122.69993,0
8F6AE4E7-3487-4BDD-9962-807C44F05A2D,2076,IDFA,iPhone72,68.185.193.127,1481241709,33.15793,-97.08002,0
7D123DA8-F3D8-4206-911F-77D81775E807,2076,IDFA,iPhone72,108.184.7.39,1482293985,34.06667,-117.97798,0
C14DC77F-203A-40B8-9E41-BEECADBDD6A6,2076,IDFA,iPhone72,173.50.213.191,1482666937,39.64459,-77.73806,0
ECE2ACC6-1FAD-49EF-996E-4E5B6B82E74E,2076,IDFA,iPhone72,96.91.77.57,1482509225,34.74778,-92.37377,0
3FC41DD9-7049-462E-BA7E-561067374360,2076,IDFA,iPhone72,107.146.222.55,1480813441,35.34757,-118.94227,0
92E233BE-3F81-4B79-A43E-9F491AADDF4E,2076,IDFA,iPhone72,98.237.97.51,1480899936,40.32057,-75.94699,0
3F10D157-6377-40A9-BBEA-361B1F08C7D9,2076,IDFA,iPhone72,69.243.46.14,1481397210,39.46624,-76.62788,0
4B4C39A2-C3A4-46EF-8C9B-3B0489D7E286,2076,IDFA,iPhone72,24.168.98.80,1481033378,40.63009,-74.1169,0
79D0C3DB-CB62-40CA-9F39-82DDF106484F,2076,IDFA,iPhone72,104.183.28.247,1480648189,40.28313,-86.50538,0
056DA708-AAEC-45AA-BDF9-2F8BFE7E45FE,2076,IDFA,iPhone72,73.114.18.236,1482006806,41.73147,-72.73703,0
0B61178B-E804-4264-8699-9F08E2A3A823,2076,IDFA,iPhone72,68.33.90.63,1482368055,39.44189,-76.8001,0
65A3EBDD-DB5D-4AEF-9F23-716A78CB9596,2076,IDFA,iPhone72,107.77.200.208,1481245225,35.38552,-96.92428,0
EFD1D3A2-BCD9-4BF2-822A-647614EE0262,2076,IDFA,iPhone72,50.148.56.221,1482006883,41.89667,-87.69061,0
9D48066D-8BC2-4329-BCF7-92C6C5314D8F,2076,IDFA,iPhone72,74.204.143.20,1482441963,34.57285,-94.21776,0
0624FECC-807B-4315-9059-7865C212677E,2076,IDFA,iPhone72,104.0.231.154,1480711555,36.35161,-94.19884,0
256E159F-BE9E-43A7-92D4-52B41D1270CD,2076,IDFA,iPhone72,64.113.172.14,1482517247,39.47373,-118.78424,0
00D9D24E-BE47-4741-B0E8-CF5B1094DF89,2076,IDFA,iPhone72,107.185.255.85,1482028220,33.83571,-118.28216,0
E47B1F0C-E295-48F8-8671-C1530EBD066D,2076,IDFA,iPhone72,68.58.128.85,1481210413,39.80232,-85.9933,0
B7B12585-68A4-4D35-98BB-B9D2182CCB09,2076,IDFA,iPhone72,76.187.200.160,1482073194,33.04226,-96.83542,0
0E1AE49E-3640-421C-88C6-3E1E3BD984F9,2076,IDFA,iPhone72,108.7.199.70,1482048207,42.4223,-71.07254,0
D18D0D22-13A3-47D2-B86B-DE63DBDE7089,2076,IDFA,iPhone72,173.54.15.9,1482452433,40.77855,-74.32628,0
DF7FC997-5AF5-42C2-B303-1D6792BE5703,2076,IDFA,iPhone72,68.113.159.158,1480963135,32.80234,-97.25314,0
F1096630-339C-43BA-BB7D-902CBB9AF9DE,2076,IDFA,iPhone72,23.116.236.46,1482437386,37.2223,-121.785,0
42912EA7-0F41-42D5-AF05-EAB95AA817C5,2076,IDFA,iPhone72,100.11.229.104,1480636521,40.02066,-75.07159,0
B7E3F8C6-19DB-4519-B165-0394E4AE78E9,2076,IDFA,iPhone72,50.240.88.53,1481941497,36.69699,-79.88145,0
B207CE90-04EB-4BEF-AD1A-C01775EA9400,2076,IDFA,iPhone72,72.159.148.179,1481222747,34.05723,-80.93551,0
10EA4A48-7D53-4B96-B59A-B79142E1B398,2076,IDFA,iPhone72,172.56.28.108,1482536941,40.02438,-82.91614,0
87E5F958-D2B8-48CF-A88D-CA949EC54E79,2076,IDFA,iPhone72,66.37.94.48,1483097897,36.83813,-80.45893,0
8F54B8FC-4080-4304-8AF2-A5275DEEE8C7,2076,IDFA,iPhone72,68.185.82.108,1482089340,37.58598,-120.93894,0
92F1496B-63D2-464D-AF10-FCD5EDB3D66D,2076,IDFA,iPhone72,73.224.146.78,1480964104,30.03166,-81.80027,0
68A2C938-F700-45DB-AA39-C5E65C9EF769,2076,IDFA,iPhone72,76.18.97.137,1482194962,32.12053,-111.03845,0
B8E92146-1412-48F6-8D04-30D6680D3AC1,2076,IDFA,iPhone72,66.27.133.177,1482997209,33.66355,-116.17505,0
6A22F3AB-74F1-4D68-9DC4-1741768163FE,2076,IDFA,iPhone72,73.112.12.193,1483107403,39.9715,-74.67324,0
CF386F4C-34C2-4C5B-89FE-97DE3A4878CB,2076,IDFA,iPhone72,68.40.231.217,1480604267,42.40563,-83.20986,0
888B717C-3C87-43E2-BB0F-DFE1DBE37A2F,2076,IDFA,iPhone72,24.236.125.7,1481825617,32.3754,-86.26206,0
7ED11E1F-7E36-4B32-8CA4-B8D367FBA13B,2076,IDFA,iPhone72,73.214.60.232,1481237498,40.00766,-79.08049,0
256E159F-BE9E-43A7-92D4-52B41D1270CD,2076,IDFA,iPhone72,64.113.172.14,1481599394,39.47366,-118.7849,0
EFD1D3A2-BCD9-4BF2-822A-647614EE0262,2076,IDFA,iPhone72,50.148.56.221,1481322461,41.89657,-87.69062,0
23877CAD-5F85-49E5-B27B-7C35FE6F455E,2076,IDFA,iPhone72,73.252.62.217,1482781177,32.46929,-92.10947,0
4BC579B1-E5EB-483A-B1BC-5C197E0EDE07,2076,IDFA,iPhone81,198.140.228.55,1483047534,43.63555,-84.26116,0
5253E1CC-183D-49CB-B9C7-F4F49B161912,2076,IDFA,iPhone81,107.77.234.111,1481847165,34.78734,-82.37252,0
8055E83F-AC6F-48B2-930B-462B5DF1BAFF,2076,IDFA,iPhone81,107.194.68.174,1483131897,33.85104,-117.86077,0
80C82015-62E8-4536-9AEB-A3C8A62FF84E,2076,IDFA,iPhone81,104.139.52.122,1482546615,35.24383,-81.08032,0
1AE80089-B7FD-4BDC-A035-4D6BA197F8A3,2076,IDFA,iPhone81,24.29.224.103,1482312394,41.0537,-82.7246,0
4D25986B-BB43-4DF3-B133-BDE8B64E0250,2076,IDFA,iPhone81,152.26.35.110,1480950252,35.69321,-80.52599,0
0C040F55-A73C-4C21-B9F7-613D8C78A51D,2076,IDFA,iPhone81,63.143.204.56,1481889747,40.7866,-73.26985,0
4F15A59C-F030-46B5-8C7A-E993168CCDAE,2076,IDFA,iPhone81,158.222.197.33,1481249973,40.81816,-73.94736,0
8420B2A6-6FB0-459D-BD8E-03F4EA73731F,2076,IDFA,iPhone81,8.33.71.141,1482867196,39.74294,-75.54692,0
4585719F-672B-4343-ACF4-151B06467BDF,2076,IDFA,iPhone81,64.134.147.255,1482515631,34.25415,-79.73697,0
D2DFA42F-F146-455E-9E5B-CB3C511B7713,2076,IDFA,iPhone81,172.56.35.90,1482368429,40.60614,-73.97439,0
90254F04-2891-4812-9D24-DA06A7AF6294,2076,IDFA,iPhone81,172.74.36.195,1482366301,35.44118,-77.89875,0
97CD8F83-FEB3-4929-850F-AB8B9D73DE22,2076,IDFA,iPhone81,66.119.41.10,1482336464,33.69338,-84.79835,0
414D7378-AA56-453E-8859-430DAFDD6F56,2076,IDFA,iPhone81,104.185.43.103,1482198315,36.63052,-121.80207,0
42DA986C-96F2-4F31-94A9-D5954637EDEE,2076,IDFA,iPhone81,172.56.12.7,1480945133,37.59022,-77.4472,0
F7C7BA02-96C5-48BF-9D43-74D06B66E8D9,2076,IDFA,iPhone81,73.106.77.102,1481574995,33.21696,-87.47756,0
A9C6566F-C31F-4677-A990-40385A9C215F,2076,IDFA,iPhone81,104.51.102.10,1481069077,30.45078,-87.21007,0
8520F833-5A85-4424-BCC5-FC317EC3A473,2076,IDFA,iPhone81,173.46.76.153,1483061515,61.18518,-149.92976,0
CB1637A9-191F-4ADB-A96E-2EFF771F0B9A,2076,IDFA,iPhone81,174.101.133.22,1481683548,39.15383,-84.41136,0
4B018681-5571-4E21-99EF-E32452493711,2076,IDFA,iPhone81,98.242.164.254,1481499619,26.54056,-80.0644,0
39BE2ED1-C88F-4A61-9865-408D7DC32ECA,2076,IDFA,iPhone81,99.116.3.102,1481651459,42.89286,-85.71391,0
AD0938FB-DD27-4E10-A0D3-BC8179E62E3D,2076,IDFA,iPhone81,67.239.109.99,1480555218,38.63761,-95.8358,0
350AE084-72F2-4098-BCA6-7B5BCA58593C,2076,IDFA,iPhone81,208.126.245.46,1481045995,41.55654,-90.55927,0
EB969121-2F30-4915-846A-B6463EABB4BA,2076,IDFA,iPhone81,162.255.61.51,1481834664,26.16856,-80.15711,0
3B4255F7-E496-43CE-A93F-93114ABF0EE3,2076,IDFA,iPhone81,98.225.133.9,1482096837,39.9259,-75.26257,0
DA38C6DC-3FA7-4D40-A465-353A0E2422E2,2076,IDFA,iPhone81,108.34.168.236,1480825378,41.7763,-71.47055,0
09913252-F5C1-4FB5-85CC-6866EAA98528,2076,IDFA,iPhone81,173.169.44.131,1482076800,28.23001,-82.73842,0
26930FCF-5CD9-417C-8A96-327B5863324E,2076,IDFA,iPhone81,173.81.40.121,1483205628,39.36948,-81.48875,0
A12FE287-8F36-40C4-A818-973DCD71530B,2076,IDFA,iPhone81,65.32.214.151,1480858291,28.88738,-82.43,0
A8A0CD10-7CD6-484A-B66A-FFBACEB5DDFC,2076,IDFA,iPhone81,131.230.68.93,1481465490,37.71529,-89.21063,0
8C267519-5CA3-4608-8CC0-B2579A7FFBAC,2076,IDFA,iPhone81,98.23.5.199,1482968578,41.06263,-94.36222,0
25777A7C-3D9E-4E74-880E-93E3F0B54D30,2076,IDFA,iPhone81,75.169.231.211,1481432687,40.70125,-111.97537,0
3D9AB110-D9B4-4D49-8F80-25719BF18850,2076,IDFA,iPhone81,184.1.69.102,1481351807,34.9565,-79.05275,0
E55DFDDC-232D-4EE5-877F-3DA5CAE810FD,2076,IDFA,iPhone81,70.211.142.110,1481851285,33.18706,-117.27951,0
38975DD0-7045-4117-9C23-F86E950C2867,2076,IDFA,iPhone81,50.131.99.107,1482718974,37.95458,-122.05644,0
633CDFB1-D70F-4721-8CF5-C3372A64E9B0,2076,IDFA,iPhone81,184.53.74.93,1482787087,46.72479,-114.5367,0
5F92855A-A62A-4BD2-ACC2-D23E4FAAE117,2076,IDFA,iPhone81,173.171.200.56,1481852230,27.84384,-82.64173,0
75964E2A-D0A2-474B-AA31-C3AE8E7CD696,2076,IDFA,iPhone81,66.87.124.174,1481136734,42.40362,-71.09872,0
EBF7FF9A-0E3C-467D-9FAA-236903B91A2B,2076,IDFA,iPhone81,68.33.90.166,1483203499,39.21076,-76.88359,0
4B6FF303-8018-4732-B4D5-E72A25773819,2076,IDFA,iPhone81,68.37.78.119,1482606446,43.06537,-83.85104,0
66AD7DA6-3857-4448-8C19-4F2CD0BB6EC0,2076,IDFA,iPhone81,108.192.57.95,1482024848,35.211,-85.18697,0
00BC300E-7B28-4F69-8BFA-D132427E988C,2076,IDFA,iPhone81,73.237.22.172,1483129957,33.90386,-84.47364,0
73ADFF8A-47E7-4613-9B86-5F3BEDE19D6F,2076,IDFA,iPhone81,73.180.125.209,1481488312,33.0181,-80.04897,0
773A96EB-5FF4-4180-9F0F-39F8012DBA8A,2076,IDFA,iPhone81,204.169.28.53,1481497547,45.08135,-93.42717,0
53A12DC6-C8D9-45F4-9146-399958C41E39,2076,IDFA,iPhone81,75.82.208.108,1482108816,34.32836,-118.41197,0
4D8F2EE3-F058-4810-9CAC-562DA6C3C087,2076,IDFA,iPhone81,75.169.244.72,1483054860,40.67556,-111.96295,0
2D03CBAB-04B5-46EE-97AF-53916DA4FF02,2076,IDFA,iPhone81,209.255.166.27,1481632998,28.04397,-82.39443,0
835B5144-390A-4FDD-832A-3A98D903F37C,2076,IDFA,iPhone81,71.54.23.236,1481078663,26.92469,-82.36024,0
51C2A220-9AEF-4795-8669-AD4AF53AB635,2076,IDFA,iPhone81,104.184.93.152,1482207660,34.69948,-92.98129,0
D6BF440B-BFD6-4191-9B43-CF429283CF9D,2076,IDFA,iPhone81,73.114.30.96,1482465534,42.80643,-70.92659,0
547218E6-1FCF-464C-91BB-72AC93D31E0B,2076,IDFA,iPhone81,107.77.216.68,1481563213,28.46274,-81.56465,0
80A5C014-EFF6-4951-A110-CEC37B457D7C,2076,IDFA,iPhone81,73.134.203.178,1481176430,39.33966,-76.60607,0
01C63A88-9865-4D5A-9A8D-2B2C4AEB04A3,2076,IDFA,iPhone81,47.33.4.87,1481778236,39.54516,-119.75938,0
03B0AB6A-4835-4657-A061-85F46B39C140,2076,IDFA,iPhone81,73.116.27.250,1480833122,38.66585,-121.16777,0
40C3F734-5224-42F1-9976-3F473FD168BA,2076,IDFA,iPhone81,76.16.201.100,1482432339,41.52671,-88.08948,0
B7C5C7DF-A320-4C2A-A331-8292ACEC4850,2076,IDFA,iPhone81,108.34.182.32,1481127833,41.80886,-71.42907,0
EB317178-746F-4C01-90A7-807B3F12D024,2076,IDFA,iPhone81,74.119.169.151,1481146368,36.10414,-86.79969,0
F786BDE4-D22B-43C3-BA6B-06DEED2EA562,2076,IDFA,iPhone81,69.23.241.126,1482267756,31.34554,-85.81977,0
ACE4D168-B536-422A-8079-D673E76ABC89,2076,IDFA,iPhone81,24.178.232.39,1481897755,38.84354,-90.07841,0
FA9F5B56-E8A5-4CA3-AB34-933FBCBDD388,2076,IDFA,iPhone81,108.53.220.240,1480627325,40.71379,-74.20551,0
704D0E12-F889-4A99-874D-0F47FEA1B395,2076,IDFA,iPhone81,68.113.255.72,1482422168,44.47362,-88.45061,0
16F1208C-6647-445A-A15C-7692F3615935,2076,IDFA,iPhone81,50.132.117.79,1482358769,47.37573,-122.27297,0
1F012415-7CE0-4CA2-85E3-705D36FF9CD4,2076,IDFA,iPhone81,24.24.135.217,1482514606,34.21172,-118.3882,0
FA080CF0-10E1-4B6C-877E-681E15614D67,2076,IDFA,iPhone81,104.58.194.22,1481153695,32.54887,-94.7559,0
F4131D0F-5754-4B91-BFC4-5B9135295E48,2076,IDFA,iPhone81,98.210.180.76,1481049735,37.31639,-121.8291,0
32AA6F60-B926-453A-AB58-047B2E140EAD,2076,IDFA,iPhone81,73.85.201.125,1481867511,25.60944,-80.34613,0
1EE87C87-62BC-4BE7-9412-411A9B7D608A,2076,IDFA,iPhone81,209.95.50.176,1481908358,33.33597,-79.88972,0
0D2FD991-7A05-4FAD-96B2-43F0DC402B10,2076,IDFA,iPhone81,104.173.83.19,1482425820,34.68417,-118.18687,0
8F9DBC3D-D7BB-4E93-9A2D-5643CACFA10C,2076,IDFA,iPhone81,184.15.19.81,1481413795,37.26098,-81.2168,0
7BC605C0-84F1-42F5-B6D9-35F92A1035DA,2076,IDFA,iPhone81,172.58.217.234,1483157547,41.49205,-72.03215,0
2B7DB352-51F9-4C0E-9319-EA70EB10695B,2076,IDFA,iPhone81,12.130.117.155,1482362201,26.52588,-81.76908,0
552207B5-407B-4E0B-AA63-658CC785F306,2076,IDFA,iPhone81,73.98.218.197,1481832202,41.0832,-111.99963,0
B516557E-7257-436A-A24A-99C9F612D609,2076,IDFA,iPhone81,67.44.209.224,1482171784,33.07476,-90.18699,0
86B83BE9-3AA2-4697-844C-936DB953EB23,2076,IDFA,iPhone81,24.230.96.55,1481914594,43.44219,-96.71702,0
B05CC887-D3FD-4A9C-AF53-A14B7F4BF67A,2076,IDFA,iPhone82,69.204.3.221,1482501871,42.94633,-78.81887,0
18B75C0B-199D-4475-AED9-0DFB1EF66916,2076,IDFA,iPhone82,47.149.10.117,1481758510,34.0641,-117.79334,0
7B0EA9EA-E7F2-4B5C-AC46-16C400ED57A5,2076,IDFA,iPhone82,50.235.167.134,1481992679,37.79822,-121.19277,0
5AC0ECA9-9597-4923-8D3E-CB05054BD2E0,2076,IDFA,iPhone82,73.42.132.151,1482338358,47.63425,-117.37569,0
7DD3238F-3433-4D15-AD4F-6904ED611414,2076,IDFA,iPhone82,107.219.33.148,1482808221,34.25935,-92.08994,0
CF99C762-81D3-4250-A948-DA2D1E5EDD4E,2076,IDFA,iPhone82,24.253.243.197,1481052954,35.65176,-97.50177,0
462D81CB-796D-4579-AFE6-ED871A18C9C3,2076,IDFA,iPhone82,136.0.98.50,1481296364,35.15476,-78.887,0
1DCBEE50-47EF-4FD9-B66E-3AD047C1F7D8,2076,IDFA,iPhone82,73.82.19.110,1480773883,33.64359,-84.35511,0
4F54BB46-FF1D-49BD-83FC-60775D22C6BE,2076,IDFA,iPhone82,107.14.49.2,1483124268,36.06358,-80.30368,0
B5FCF720-8ACD-4D70-A6D6-15E981D3FFC0,2076,IDFA,iPhone82,71.229.47.180,1480687263,32.13552,-81.51428,0
34EE4013-3F0D-404E-93F0-E805F77DFD19,2076,IDFA,iPhone82,73.2.113.215,1482893919,36.31716,-119.34148,0
7E15FED3-4D3A-466A-8152-40EF7F77EE5D,2076,IDFA,iPhone82,12.26.136.67,1482984429,25.80504,-80.12443,0
673B205C-4DA1-4B65-B4D1-B604E902908A,2076,IDFA,iPhone82,75.83.27.168,1481581270,34.2109,-118.36421,0
BBF1544D-7EA3-4C79-9371-CCFCD9556DE5,2076,IDFA,iPhone82,71.90.58.65,1482447336,43.75659,-87.71609,0
505F5BC0-FC0B-4600-990E-21AF41C43EDF,2076,IDFA,iPhone82,69.73.104.131,1481756101,33.47379,-82.08108,0
EDE2CB36-E863-4B30-B464-3B62F06AFA50,2076,IDFA,iPhone82,67.244.77.173,1481143479,40.87592,-73.90599,0
A2251412-02FE-4BB0-A0B9-84DEEFAB3762,2076,IDFA,iPhone82,71.47.212.119,1482970071,28.15189,-80.65622,0
29B09A03-D2B4-46E6-B2F1-2E4B901809F5,2076,IDFA,iPhone82,66.115.120.166,1482950049,36.1837,-95.33673,0
A177D87D-100E-4F1F-8655-ED311404C8CC,2076,IDFA,iPhone82,24.159.99.249,1481959237,33.9461,-83.96812,0
C776D7BA-BEE0-4051-8C34-CEC7D0D9BC2B,2076,IDFA,iPhone82,184.155.109.74,1482121724,30.39524,-88.98296,0
AC90C4F4-F0C9-4EEB-A263-14B027D7D2B4,2076,IDFA,iPhone82,174.63.243.32,1481246316,33.4496,-82.04892,0
41170314-81CB-4FC2-BB3F-A08E1D3BBD37,2076,IDFA,iPhone82,72.229.105.25,1482197634,40.72586,-73.97772,0
C088FA6B-CAC9-4EB2-9647-91DF64185009,2076,IDFA,iPhone82,73.96.105.43,1480849629,45.49332,-122.57854,0
5D27577E-1FDE-40C7-B910-45A631A6C829,2076,IDFA,iPhone82,50.39.174.149,1482295154,45.52354,-122.92525,0
673B205C-4DA1-4B65-B4D1-B604E902908A,2076,IDFA,iPhone82,75.83.27.168,1481574744,34.211,-118.36422,0
A2C506A6-CDF8-400C-9E65-186F2EA1D077,2076,IDFA,iPhone82,63.246.233.137,1482738737,32.45097,-95.99786,0
B5FCF720-8ACD-4D70-A6D6-15E981D3FFC0,2076,IDFA,iPhone82,71.229.47.180,1480726857,32.13573,-81.51383,0
CB697215-068E-4A7D-8BE6-DC522FDA4B4F,2076,IDFA,iPhone82,148.59.236.4,1482339602,29.2498,-98.22157,0
8A3712BB-B844-44DF-8CB8-24438A680FE3,2076,IDFA,iPhone82,66.87.114.208,1482630115,40.08725,-82.92688,0
5BEBDCB4-D667-4E91-B0D5-1F9B81B77052,2076,IDFA,iPhone82,166.137.99.81,1480812598,37.87216,-84.59052,0
18655959-94A1-45E7-98D1-56066DC9DB78,2076,IDFA,iPhone82,23.122.15.188,1480976959,39.82485,-84.01786,0
F6681AA1-9ECF-41EC-A68E-B0D3C6CCCD84,2076,IDFA,iPhone82,99.45.217.4,1480806791,26.24101,-80.26319,0
